Tiempo,ControlPWM,Plataforma,Posicion,Error
7.84,1556,-1.288568,3.39063,-3.39063
7.86,1566,-0.5807304,3.79551,-3.79551
7.88,1582,-0.2101366,4.40283,-4.40283
7.9,1600,0.4953311,5.14511,-5.14511
7.92,1615,0.9654974,5.75243,-5.75243
7.94,1607,1.534202,5.41503,-5.41503
7.96,1630,2.055974,6.35975,-6.35975
7.98,1649,2.501731,7.10203,-7.10203
8,1647,2.933874,7.03455,-7.03455
8.02,1649,3.41856,7.10203,-7.10203
8.04,1683,3.839953,8.45163,-8.45163
8.06,1683,4.070951,8.45163,-8.45163
8.08,1691,4.426093,8.78903,-8.78903
8.1,1730,4.738751,10.34107,-10.34107
8.12,1711,4.999686,9.598789,-9.598789
8.14,1730,5.36168,10.34107,-10.34107
8.16,1722,5.797417,10.00367,-10.00367
8.18,1738,6.122006,10.67847,-10.67847
8.2,1737,6.436713,10.61099,-10.61099
8.22,1738,6.644546,10.67847,-10.67847
8.24,1737,6.853484,10.61099,-10.61099
8.26,1747,6.968951,11.01587,-11.01587
8.28,1696,7.095448,8.99147,-8.99147
8.3,1738,7.174337,10.67847,-10.67847
8.32,1722,7.279482,10.00367,-10.00367
8.34,1706,7.10367,9.39635,-9.39635
8.36,1700,7.040381,9.12643,-9.12643
8.38,1657,6.961514,7.439429,-7.439429
8.4,1681,6.870097,8.38415,-8.38415
8.42,1651,6.621299,7.16951,-7.16951
8.44,1673,6.307498,8.04675,-8.04675
8.46,1649,5.861408,7.10203,-7.10203
8.48,1649,5.583292,7.10203,-7.10203
8.5,1622,5.455653,6.022349,-6.022349
8.52,1620,5.170009,5.95487,-5.95487
8.54,1598,4.987951,5.07763,-5.07763
8.56,1573,4.610763,4.06543,-4.06543
8.58,1558,4.38952,3.45811,-3.45811
8.6,1566,3.835461,3.79551,-3.79551
8.62,1548,3.40012,3.05323,-3.05323
8.64,1499,3.012777,1.09631,-1.09631
8.66,1506,2.709143,1.36623,-1.36623
8.68,1490,2.287341,0.7589102,-0.7589102
8.7,1449,1.654505,-0.9280891,0.9280891
8.72,1464,1.144325,-0.3207703,0.3207703
8.74,1448,0.4880258,-0.9955692,0.9955692
8.76,1431,-0.07027794,-1.67037,1.67037
8.78,1417,-0.5687308,-2.210211,2.210211
8.8,1402,-1.012132,-2.81753,2.81753
8.82,1382,-1.432441,-3.627291,3.627291
8.84,1360,-1.809375,-4.50453,4.50453
8.86,1368,-2.207827,-4.16713,4.16713
8.88,1343,-2.579141,-5.179329,5.179329
8.9,1353,-2.908022,-4.77445,4.77445
8.92,1319,-3.279254,-6.12405,6.12405
8.94,1319,-3.796291,-6.12405,6.12405
8.96,1299,-4.391582,-6.933809,6.933809
8.98,1296,-5.132434,-7.068769,7.068769
9,1274,-5.873147,-7.946011,7.946011
9.02,1287,-6.330729,-7.40617,7.40617
9.04,1260,-6.437338,-8.485849,8.485849
9.06,1228,-6.679483,-9.767969,9.767969
9.08,1260,-7.183808,-8.485849,8.485849
9.1,1265,-7.456627,-8.283409,8.283409
9.12,1230,-7.684467,-9.700489,9.700489
9.14,1230,-8.252921,-9.700489,9.700489
9.16,1233,-8.412638,-9.565529,9.565529
9.18,1201,-8.414924,-10.84765,10.84765
9.2,1245,-8.29946,-9.09317,9.09317
9.22,1260,-8.676858,-8.485849,8.485849
9.24,1232,-9.110536,-9.633009,9.633009
9.26,1269,-9.326794,-8.148449,8.148449
9.28,1252,-8.980115,-8.82325,8.82325
9.3,1238,-8.622556,-9.363091,9.363091
9.32,1289,-8.356528,-7.33869,7.33869
9.34,1297,-8.315538,-7.001289,7.001289
9.36,1304,-8.592771,-6.731369,6.731369
9.38,1282,-8.781835,-7.60861,7.60861
9.4,1335,-8.465761,-5.516729,5.516729
9.42,1335,-7.854935,-5.516729,5.516729
9.44,1335,-7.396209,-5.516729,5.516729
9.46,1328,-6.821399,-5.78665,5.78665
9.48,1384,-6.335351,-3.559811,3.559811
9.5,1377,-5.911885,-3.829729,3.829729
9.52,1399,-5.673295,-2.95249,2.95249
9.54,1392,-5.624941,-3.22241,3.22241
9.56,1417,-5.377599,-2.210211,2.210211
9.58,1441,-5.015088,-1.26549,1.26549
9.6,1458,-4.472429,-0.5906906,0.5906906
9.62,1449,-4.226395,-0.9280891,0.9280891
9.64,1472,-3.727469,0.01663017,-0.01663017
9.66,1466,-3.191372,-0.2532902,0.2532902
9.68,1489,-2.87252,0.6914301,-0.6914301
9.7,1514,-2.311361,1.703629,-1.703629
9.72,1514,-1.984807,1.703629,-1.703629
9.74,1539,-1.552537,2.71583,-2.71583
9.76,1539,-1.041722,2.71583,-2.71583
9.78,1539,-0.5693458,2.71583,-2.71583
9.8,1571,-0.1078872,3.99795,-3.99795
9.82,1573,0.2225588,4.06543,-4.06543
9.84,1580,0.6227403,4.33535,-4.33535
9.86,1590,0.8704143,4.74023,-4.74023
9.88,1598,1.278873,5.07763,-5.07763
9.9,1607,1.57911,5.41503,-5.41503
9.92,1625,1.772633,6.15731,-6.15731
9.94,1641,2.135843,6.764629,-6.764629
9.96,1620,2.358302,5.95487,-5.95487
9.98,1614,2.721257,5.68495,-5.68495
10,1641,3.070178,6.764629,-6.764629
10.02,1632,3.382706,6.42723,-6.42723
10.04,1630,3.408968,6.35975,-6.35975
10.06,1630,3.424378,6.35975,-6.35975
10.08,1632,3.489144,6.42723,-6.42723
10.1,1637,3.56147,6.62967,-6.62967
10.12,1639,3.622164,6.69715,-6.69715
10.14,1615,3.740411,5.75243,-5.75243
10.16,1624,3.791781,6.089829,-6.089829
10.18,1632,3.810442,6.42723,-6.42723
10.2,1642,3.789745,6.832109,-6.832109
10.22,1615,3.720727,5.75243,-5.75243
10.24,1634,3.755838,6.49471,-6.49471
10.26,1605,3.74507,5.347549,-5.347549
10.28,1588,3.722679,4.67275,-4.67275
10.3,1607,3.599495,5.41503,-5.41503
10.32,1598,3.447607,5.07763,-5.07763
10.34,1580,3.208745,4.33535,-4.33535
10.36,1573,3.143864,4.06543,-4.06543
10.38,1590,2.980599,4.74023,-4.74023
10.4,1550,2.785737,3.120709,-3.120709
10.42,1565,2.578927,3.72803,-3.72803
10.44,1556,2.448155,3.39063,-3.39063
10.46,1550,2.105323,3.120709,-3.120709
10.48,1512,1.956281,1.63615,-1.63615
10.5,1506,1.745699,1.36623,-1.36623
10.52,1497,1.586672,1.02883,-1.02883
10.54,1489,1.147074,0.6914301,-0.6914301
10.56,1489,0.7742893,0.6914301,-0.6914301
10.58,1479,0.4025641,0.2865496,-0.2865496
10.6,1472,-0.01351849,0.01663017,-0.01663017
10.62,1464,-0.2884502,-0.3207703,0.3207703
10.64,1456,-0.6275925,-0.6581707,0.6581707
10.66,1449,-0.7875534,-0.9280891,0.9280891
10.68,1471,-0.967867,-0.05084991,0.05084991
10.7,1456,-1.074306,-0.6581707,0.6581707
10.72,1449,-1.321467,-0.9280891,0.9280891
10.74,1439,-1.300933,-1.33297,1.33297
10.76,1449,-1.392944,-0.9280891,0.9280891
10.78,1409,-1.473988,-2.547609,2.547609
10.8,1416,-1.58725,-2.277691,2.277691
10.82,1426,-1.656704,-1.87281,1.87281
10.84,1407,-1.926755,-2.615089,2.615089
10.86,1417,-2.181779,-2.210211,2.210211
10.88,1394,-2.365664,-3.15493,3.15493
10.9,1400,-2.464347,-2.88501,2.88501
10.92,1409,-2.541409,-2.547609,2.547609
10.94,1385,-2.749016,-3.492331,3.492331
10.96,1417,-2.961635,-2.210211,2.210211
10.98,1417,-3.089272,-2.210211,2.210211
11,1417,-3.206908,-2.210211,2.210211
11.02,1416,-3.272218,-2.277691,2.277691
11.04,1385,-3.191545,-3.492331,3.492331
11.06,1409,-3.199322,-2.547609,2.547609
11.08,1377,-3.160345,-3.829729,3.829729
11.1,1402,-3.140533,-2.81753,2.81753
