Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
9.36,0,0.2342404,-1.738089,1.738089,6996
9.38,0,0.2396429,-1.805569,1.805569,6980
9.4,0,0.2306519,-1.738089,1.738089,6980
9.42,0,0.2342447,-1.805569,1.805569,6880
9.44,0,0.2370393,-1.738089,1.738089,6992
9.46,0,0.2378572,-1.738089,1.738089,6996
9.48,0,0.2296017,-1.670609,1.670609,6996
9.5,0,0.2323762,-1.738089,1.738089,6992
9.52,0,0.2302691,-1.805569,1.805569,6996
9.54,0,0.2257267,-1.738089,1.738089,7000
9.56,0,0.2299455,-1.738089,1.738089,7008
9.58,0,0.2260473,-1.738089,1.738089,6976
9.6,0,0.2212344,-1.805569,1.805569,6968
9.62,0,0.2293255,-1.670609,1.670609,6988
9.64,0,0.2353334,-1.738089,1.738089,6968
9.66,0,0.2392353,-1.738089,1.738089,6968
9.68,0,0.237285,-1.805569,1.805569,6960
9.7,0,0.237479,-1.805569,1.805569,6984
9.72,0,0.2440836,-1.738089,1.738089,6980
9.74,0,0.2429536,-1.738089,1.738089,6984
9.76,0,0.242801,-1.738089,1.738089,6980
9.78,0,0.2388632,-1.805569,1.805569,6960
9.8,0,0.2395557,-1.738089,1.738089,6988
9.82,0,0.2387293,-1.738089,1.738089,6972
9.84,0,0.2432159,-1.805569,1.805569,6976
9.86,0,0.2488134,-1.738089,1.738089,6976
9.88,0,0.2488254,-1.738089,1.738089,6980
9.9,0,0.2412793,-1.670609,1.670609,6996
9.92,0,0.2350522,-1.738089,1.738089,6996
9.94,0,0.2392111,-1.805569,1.805569,7004
9.96,0,0.2317403,-1.738089,1.738089,6972
9.98,0,0.2312094,-1.805569,1.805569,6996
10,0,0.226927,-1.805569,1.805569,6992
10.02,0,0.2273192,-1.805569,1.805569,6968
10.04,0,0.2273647,-1.738089,1.738089,6964
10.06,0,0.2257032,-1.805569,1.805569,6976
10.08,0,0.2153914,-1.738089,1.738089,6984
10.1,0,0.2182755,-1.805569,1.805569,6984
10.12,0,0.2130956,-1.805569,1.805569,6984
10.14,0,0.2152531,-1.805569,1.805569,6992
10.16,0,0.2242533,-1.738089,1.738089,6976
10.18,0,0.2152036,-1.670609,1.670609,6964
10.2,0,0.2181368,-1.738089,1.738089,6844
10.22,0,0.2193701,-1.670609,1.670609,6980
10.24,0,0.2193972,-1.738089,1.738089,6976
10.26,0,0.229089,-1.738089,1.738089,6980
10.28,0,0.2318516,-1.805569,1.805569,6960
10.3,0,0.2331637,-1.738089,1.738089,6972
10.32,0,0.2239341,-1.805569,1.805569,6980
10.34,0,0.2441926,-1.805569,1.805569,6988
10.36,0,0.2378126,-1.805569,1.805569,6972
10.38,0,0.2321669,-1.805569,1.805569,6976
10.4,0,0.2163822,-1.805569,1.805569,6984
10.42,0,0.2131006,-1.738089,1.738089,6968
