Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado
112.1,83.49185,-5,2.831331,2.406062,14.59467,1.345137,5.54975,5.385192
112.12,97.90387,-5,3.221822,2.689567,20.22826,-0.8025973,5.61723,5.436166
112.14,92.26849,-5,3.525582,2.943206,14.70154,-1.743463,5.61723,5.458319
112.16,96.1568,-5,3.55581,3.102835,1.342757,-2.991147,5.61723,5.429933
112.18,160.9764,-5,3.673091,3.272089,6.289324,-3.647703,5.95463,5.604602
112.2,141.9016,-5,3.723269,3.442175,1.877109,2.335383,5.95463,5.665302
112.22,139.6082,-5,3.770117,3.644181,5.190087,4.251163,5.95463,5.676625
112.24,133.4908,-5,4.290726,3.954654,27.35803,3.578647,5.95463,5.72436
112.26,127.5226,-5,4.640987,4.242224,16.31986,1.379715,5.95463,5.746779
112.28,-47.33662,-5,4.891566,4.345391,13.96871,-1.860656,4.94243,5.129087
112.3,35.61067,-5,5.124523,4.309275,11.02215,-22.39838,4.94243,4.832935
112.32,132.5143,-5,5.127771,4.109229,-3.725947,-27.44576,5.27983,4.869782
112.34,189.6858,-5,4.731456,3.91918,-30.01603,-19.52751,5.61723,5.03533
112.36,11.42914,-5,3.91852,3.619922,-35.90916,-6.132596,4.60503,4.413581
112.38,307.0646,-5,4.316423,3.77377,15.43436,-16.08463,5.887151,4.995741
112.4,49.99088,-5,4.749036,3.967916,23.81605,5.400176,4.87495,4.712278
112.42,172.2489,-5,4.559216,4.208038,-10.01603,-5.514255,5.27983,4.782731
112.44,168.3047,-5,4.737223,4.36682,23.48017,-0.9033859,5.27983,4.815979
112.46,231.1611,-5,4.682507,4.569795,-5.619077,2.11728,5.61723,5.016881
112.48,215.4908,-5,4.59991,4.782652,7.434362,10.8077,5.61723,5.089335
112.5,40.05182,-5,5.196599,5.100998,26.10612,12.66656,4.67251,4.624806
112.52,89.95288,-5,5.784603,5.36919,36.80842,-5.753781,4.60503,4.410265
112.54,157.6378,-5,6.39802,5.528685,30.67101,-14.805,4.87495,4.501979
112.56,-9.881348,-5,6.194722,5.385084,-11.34427,-13.60396,3.93023,3.899888
112.58,130.6695,-5,5.631367,5.071511,-31.02366,-27.69025,4.20015,3.697152
112.6,227.3521,-5,5.444967,4.793983,0.3656577,-21.98814,4.60503,3.846807
112.62,93.6156,-5,5.207236,4.639458,-19.46641,-7.887886,3.93023,3.517129
112.64,206.5886,-5,4.440927,4.481435,-41.46642,-9.322224,4.20015,3.460709
112.66,265.8934,-5,4.869957,4.634943,30.65574,-0.1068442,4.53755,3.742207
112.68,141.0325,-5,5.014856,4.901769,6.411461,11.3437,3.99771,3.582101
112.7,-11.40045,-5,5.120721,5.061514,18.76261,5.625258,2.918031,2.864056
112.72,135.5115,-5,5.915138,5.253153,38.28934,-16.00887,3.25543,2.827218
112.74,200.0151,-5,6.064213,5.27173,7.373293,-15.79538,3.592831,3.000798
112.76,74.29675,-5,5.545283,5.116417,-21.89389,-7.622,2.918031,2.593246
112.78,26.1167,-5,5.113889,4.858025,-25.63435,-13.66116,2.243231,1.960182
112.8,207.7707,-5,5.478565,4.772198,19.35803,-23.45558,2.850551,2.117813
112.82,87.80334,-5,5.262385,4.598759,-8.428238,-11.04366,2.243231,1.815469
112.84,87.05334,-5,4.665207,4.386287,-37.60382,-13.0183,1.90583,1.425102
112.86,30.95508,-5,4.50521,4.128257,10.42673,-14.03363,1.23103,0.8631866
112.88,219.7291,-5,4.706005,4.072088,3.892376,-20.72302,1.90583,1.088668
112.9,79.56482,-5,4.561292,3.982107,-19.46641,-5.794987,1.23103,0.797753
112.92,82.05054,-5,4.369026,3.964702,-15.34427,-9.480657,0.9611101,0.508251
112.94,-11.24634,-5,4.376221,3.834986,6.090851,-11.91386,0.15135,-0.08733587
112.96,197.5635,-5,4.49792,3.793934,5.037415,-23.00554,0.89363,0.1310472
112.98,118.0747,-5,4.251637,3.675899,-12.56565,-8.497901,0.5562305,0.01852602
113,73.55029,-5,3.97703,3.638704,-19.80229,-6.119343,0.15135,-0.2772954
113.02,24.58179,-5,3.629549,3.472135,-8.061826,-8.018274,-0.4559698,-0.7932901
113.04,33.25146,-5,3.946732,3.379844,17.23589,-15.33756,-0.7933693,-1.147059
113.06,134.3552,-5,3.800107,3.237127,-10.1687,-18.638,-0.5234499,-1.136614
113.08,98.97363,-5,3.33771,3.033916,-23.63435,-9.10135,-0.7933693,-1.317675
113.1,82.6521,-5,3.200567,2.964838,-1.283198,-5.958489,-1.06329,-1.528022
113.12,-18.6239,-5,3.516269,2.975266,13.95345,-6.812428,-1.805569,-1.990488
113.14,161.649,-5,3.675077,3.035376,2.335124,-17.82668,-1.13077,-1.759998
113.16,32.48608,-5,3.551501,2.958082,-3.771748,-6.674089,-1.738089,-2.029133
113.18,17.1377,-5,3.410079,2.902232,-16.33664,-11.96334,-2.075489,-2.353673
113.2,166.7573,-5,3.928176,3.018544,15.86185,-18.46476,-1.40069,-2.012838
113.22,-152.774,-5,3.846589,2.901154,-4.550375,-7.970819,-3.02021,-2.849031
113.24,71.91467,-5,3.610958,2.751457,-23.34427,-32.24706,-2.412889,-2.893504
113.26,-210.9838,-5,3.952702,2.397893,13.11375,-27.33788,-4.03241,-3.830611
113.28,17.35803,-5,3.813869,2.070198,-2.199229,-51.96267,-3.425089,-3.891006
113.3,-35.22534,-5,3.542555,1.576293,-21.26794,-44.39343,-3.762489,-4.13515
113.32,-89.38562,-5,2.870454,1.083648,-37.26794,-42.6577,-4.30233,-4.609616
113.34,-81.25488,-5,2.021368,0.4878784,-43.31374,-44.24361,-4.707209,-5.117578
113.36,110.6177,-5,1.418468,0.03171608,-28.70305,-42.14163,-4.03241,-4.929304
113.38,-180.8771,-5,1.214664,-0.3011174,-19.54275,-21.241,-5.58445,-5.702843
113.4,37.75061,-5,0.9040695,-0.4248073,-20.74885,-35.52757,-4.977129,-5.650688
113.42,110.8998,-5,0.6040355,-0.5502653,-1.558007,-21.65316,-4.572248,-5.360159
113.44,-54.45947,-5,0.693378,-0.4244157,1.22062,-5.640509,-5.314529,-5.59142
113.46,50.34021,-5,0.5057276,-0.2360593,-5.451138,-10.92559,-4.977129,-5.483808
113.48,37.77478,-5,0.3968191,-0.1296394,13.22062,-3.41196,-5.044609,-5.464308
113.5,-135.6765,-5,1.116588,0.1387737,32.68628,-2.449115,-5.989328,-5.898794
113.52,-17.56506,-5,1.489174,0.3447631,16.12139,-20.40697,-5.65193,-5.858456
113.54,-21.50879,-5,1.606915,0.3455815,4.228254,-20.71955,-5.65193,-5.847653
113.56,-22.92517,-5,1.568421,0.3248576,-4.764115,-21.2039,-5.65193,-5.851932
113.58,-16.70776,-5,1.298261,0.2274352,-16.0771,-20.75847,-5.65193,-5.88865
113.6,-176.2761,-5,0.8764132,-0.05617037,-22.65725,-18.7843,-6.664129,-6.554157
113.62,97.34436,-5,0.3821892,-0.3315479,-23.83282,-31.51326,-5.65193,-6.275012
113.64,64.9314,-5,-0.01936042,-0.5785222,-20.91679,-10.91903,-5.65193,-6.140781
113.66,65.01709,-5,-0.3329056,-0.5369636,-14.84046,0.5125849,-5.58445,-6.009327
113.68,-18.11523,-5,0.2423146,-0.2160432,28.65574,6.04359,-5.92185,-6.034891
113.7,137.9056,-5,1.061177,0.3459508,40.33514,-1.07444,-4.977129,-5.379851
113.72,-4.072144,-5,1.757368,0.8688308,36.97636,7.523875,-5.247049,-5.207575
113.74,-44.12671,-5,2.328236,1.347322,23.25116,-3.104463,-5.314529,-5.170893
113.76,-54.50879,-5,2.792935,1.581834,24.07559,-15.75957,-5.314529,-5.183843
113.78,-57.58789,-5,2.935002,1.56348,2.991613,-25.69224,-5.314529,-5.246391
113.8,10.22351,-5,2.581762,1.332937,-22.1687,-31.30035,-4.977129,-5.165075
113.82,-161.8014,-5,1.656426,0.7719387,-50.06184,-25.4575,-5.989328,-5.864021
113.84,4.450439,-5,0.6566017,0.141118,-52.56565,-35.4677,-5.65193,-6.060728
113.86,39.11096,-5,-0.1200895,-0.4705868,-25.72596,-22.65215,-5.65193,-6.161004
113.88,46.23218,-5,-0.193631,-0.6523476,-3.359534,-10.42536,-5.65193,-6.103294
113.9,35.05151,-5,-0.0064236,-0.5231877,14.68627,-2.232685,-5.65193,-5.982853
113.92,-41.17554,-5,0.8226479,-0.1288169,41.67865,-0.8253753,-5.92185,-5.960473
113.94,-59.60864,-5,1.367951,0.2235432,28.70154,-9.44286,-5.989328,-5.955092
113.96,-64.19348,-5,1.76026,0.4114254,17.96872,-18.324,-5.989328,-5.956435
113.98,-56.35364,-5,1.925272,0.4425427,6.121385,-25.21233,-5.92185,-5.943774
114,-71.20044,-5,1.823385,0.3210267,-8.886253,-28.69191,-5.989328,-6.025992
114.02,8.635742,-5,1.126665,0.02150424,-38.9626,-30.04116,-5.65193,-5.962725
114.04,83.96387,-5,0.2267766,-0.3277698,-45.66489,-19.69328,-5.247049,-5.775982
114.06,72.60303,-5,-0.5362069,-0.547017,-38.55038,-2.663405,-5.247049,-5.720687
114.08,69.50354,-5,-0.6306493,-0.4611146,15.67864,7.801296,-5.247049,-5.63062
114.1,-15.19128,-5,0.3179651,-0.02184655,40.80842,11.12023,-5.58445,-5.625751
114.12,-85.43591,-5,1.309761,0.4767126,53.78553,1.317611,-5.92185,-5.724055
114.14,59.82092,-5,2.42771,1.003947,55.1443,-15.70038,-5.044609,-5.169106
114.16,-16.58118,-5,3.053047,1.358857,30.77788,-14.42164,-4.977129,-4.894686
114.18,-194.3098,-5,2.607871,1.285388,-31.77176,-20.18656,-5.85437,-5.451577
114.2,-51.98535,-5,1.552579,0.7536728,-52.47405,-38.29769,-5.58445,-5.726695
114.22,39.96753,-5,0.668071,0.06163513,-31.0542,-32.81473,-5.314529,-5.766184
114.24,25.97681,-5,0.8562592,-0.1705318,4.167186,-20.57638,-5.314529,-5.66812
114.26,20.86646,-5,0.8069729,-0.1606529,-3.695412,-13.72982,-5.247049,-5.542339
114.28,14.65417,-5,0.4287583,-0.1641768,-16.1687,-8.435384,-5.247049,-5.518562
114.3,8.05835,-5,0.2239005,-0.1523908,-2.03129,-4.870063,-5.314529,-5.553098
114.32,-40.09033,-5,0.6541985,-0.002090678,25.38857,-4.706389,-5.58445,-5.65188
114.34,-46.41077,-5,1.193982,0.2038651,25.48017,-11.29089,-5.65193,-5.672536
114.36,-109.7632,-5,1.664562,0.3220544,14.22826,-17.99849,-5.989328,-5.85488
114.38,-81.93347,-5,1.527426,0.2075987,-10.84045,-28.37947,-5.989328,-5.994478
114.4,-11.71045,-5,1.097261,-0.08326122,-27.31374,-30.89445,-5.71941,-5.963554
114.42,7.05542,-5,0.3035735,-0.4631273,-42.45878,-22.77883,-5.65193,-5.986054
114.44,72.60815,-5,-0.6060444,-0.7859504,-43.97023,-12.34226,-5.38201,-5.890932
114.46,32.12598,-5,-1.410938,-1.028492,-15.52748,3.832258,-5.65193,-6.03073
114.48,21.3103,-5,-0.5144954,-0.7182011,39.90766,7.430758,-5.71941,-5.929084
114.5,-54.61133,-5,0.5903254,-0.1964409,51.31224,4.92327,-5.989328,-5.893836
114.52,96.04126,-5,1.765917,0.4776597,58.10613,-7.987443,-4.977129,-5.17524
114.54,-22.45349,-5,2.443606,0.9875273,30.48781,-3.663857,-5.044609,-4.903682
114.56,-36.71875,-5,2.15692,1.180966,-22.29084,-11.83114,-4.977129,-4.88158
114.58,-189.8051,-5,1.654993,0.9127607,-26.35191,-17.35073,-5.92185,-5.570218
114.6,-94.40869,-5,1.297164,0.4518133,-15.60382,-35.25563,-5.92185,-5.935293
114.62,-10.25537,-5,1.272042,0.00710848,1.754971,-37.28869,-5.65193,-5.910945
114.64,-19.81689,-5,0.9907632,-0.3229924,-13.1916,-29.23341,-5.65193,-5.895532
114.66,-13.29297,-5,0.293535,-0.6212059,-44.8252,-22.55038,-5.65193,-5.941579
114.68,11.31958,-5,-0.6229251,-0.9554073,-49.08474,-14.36749,-5.65193,-6.030252
114.7,-27.17688,-5,-0.9747343,-1.149992,8.335126,-5.374131,-5.989328,-6.241234
114.72,160.0817,-5,-0.2620891,-0.838424,31.2359,-5.305274,-4.977129,-5.566235
114.74,69.96912,-5,0.01683621,-0.4206828,23.12902,12.72751,-4.977129,-5.21565
114.76,-29.77307,-5,0.7144668,0.1878622,26.86948,13.09518,-5.247049,-5.151193
114.78,-54.01538,-5,1.438425,0.6897277,35.00689,0.8179665,-5.314529,-5.137485
114.8,-65.03516,-5,2.134793,0.9964384,34.82368,-12.09798,-5.314529,-5.124183
114.82,-124.7562,-5,2.165179,0.9497153,4.518331,-22.00766,-5.65193,-5.396738
114.84,-28.49915,-5,1.83886,0.6703378,-19.06946,-33.39941,-5.314529,-5.405226
114.86,-40.05542,-5,1.41788,0.2703414,-27.40535,-29.85885,-5.38201,-5.507282
114.88,41.94824,-5,0.5369709,-0.1501608,-50.24504,-25.62124,-5.044609,-5.435768
114.9,-109.1985,-5,-0.6217569,-0.7188019,-58.36718,-10.97896,-5.989328,-6.061256
114.92,6.461426,-5,-1.574185,-1.21363,-12.45877,-13.26962,-5.92185,-6.328695
114.94,177.2346,-5,-0.5541104,-1.046574,38.85422,-6.142663,-4.977129,-5.635126
114.96,-154.2108,-5,-0.08237447,-0.7379038,28.73208,13.72092,-6.326729,-6.036037
114.98,-98.71008,-5,0.3155067,-0.3991189,13.20536,-7.937545,-6.326729,-6.18919
115,169.0298,-5,0.003993317,-0.3719056,-22.59618,-15.04109,-4.977129,-5.530775
115.02,89.38879,-5,-0.884814,-0.5083564,-44.58092,10.28047,-5.044609,-5.376768
115.04,-73.63037,-5,-1.587024,-0.5910422,-38.94733,21.0166,-5.989328,-5.911536
115.06,-56.56177,-5,-1.340435,-0.5568619,31.1901,10.77517,-6.326729,-6.269287
115.08,132.6,-5,-0.1897532,-0.2161493,50.27407,2.260038,-5.38201,-5.682801
115.1,53.74951,-5,0.01173733,0.07065426,16.93055,15.05382,-5.38201,-5.411263
115.12,38.11243,-5,-0.1516104,0.3270134,-10.53511,16.11415,-5.314529,-5.298795
115.14,22.77246,-5,0.1074982,0.5629058,17.54124,14.37321,-5.314529,-5.240491
115.16,-54.19922,-5,0.7557603,0.8117448,38.60995,9.357487,-5.65193,-5.362828
115.18,-65.71362,-5,1.533306,1.036563,35.58704,-4.401715,-5.71941,-5.410179
115.2,-63.91321,-5,2.115359,1.124439,23.00689,-16.64651,-5.65193,-5.387688
115.22,-2.417725,-5,2.014186,1.001407,-15.05419,-24.13661,-5.247049,-5.217498
115.24,37.89478,-5,0.869805,0.5571443,-64.32138,-18.97748,-4.977129,-5.163072
115.26,-129.0042,-5,-0.1916889,-0.03733242,-60.44352,-8.327988,-5.989328,-5.85143
115.28,-13.72607,-5,-0.9494015,-0.5727099,-12.01603,-15.53877,-5.92185,-6.14536
115.3,-24.66736,-5,0.3344676,-0.5594658,48.21301,-13.01416,-5.989328,-6.064116
115.32,-41.09314,-5,0.4988439,-0.4848521,13.93818,-13.02824,-5.989328,-5.998082
115.34,-43.40173,-5,0.2060422,-0.5392376,-30.0771,-13.724,-5.989328,-6.024799
115.36,-22.604,-5,-0.5563803,-0.796642,-32.87099,-11.83963,-5.989328,-6.134357
115.38,-1.897705,-5,-0.9187335,-1.007413,-6.412971,-7.254901,-5.989328,-6.187981
115.4,171.6729,-5,-0.674942,-0.862691,8.014515,-2.563434,-4.977129,-5.519572
115.42,80.09521,-5,-0.482992,-0.5217809,10.19772,17.41611,-4.977129,-5.171366
115.44,-43.79858,-5,0.1975152,0.04395938,32.27407,18.92368,-5.38201,-5.18176
115.46,-40.97449,-5,1.141066,0.5936242,44.62522,4.265727,-5.314529,-5.088195
115.48,-107.113,-5,1.755702,0.859879,31.81605,-7.320612,-5.58445,-5.220441
115.5,-108.3036,-5,2.041482,0.8660258,10.94581,-22.68757,-5.65193,-5.366805
115.52,-94.5061,-5,1.974053,0.6128131,-2.825183,-32.79389,-5.65193,-5.502406
115.54,-7.11438,-5,1.45762,0.2068987,-35.97023,-36.25156,-5.247049,-5.412197
115.56,30.23718,-5,0.272977,-0.3477989,-62.65726,-25.68879,-5.044609,-5.386138
115.58,-103.4316,-5,-1.011592,-0.9742429,-68.85574,-10.94048,-5.92185,-5.997733
115.6,2.250854,-5,-2.146791,-1.547963,-36.85573,-10.80215,-5.92185,-6.313947
115.62,170.037,-5,-1.2283,-1.436141,42.0756,-2.752566,-5.044609,-5.681181
115.64,76.66748,-5,-0.2299686,-0.8356185,33.38857,16.1725,-4.977129,-5.174656
115.66,-55.98792,-5,0.1255789,-0.2171118,16.91528,17.90549,-5.38201,-5.182997
115.68,-20.4447,-5,0.2829885,0.1556887,16.21299,5.212544,-5.247049,-5.156238
115.7,-97.40381,-5,0.7626069,0.3226356,21.69391,-1.336175,-5.65193,-5.377956
115.72,-59.16077,-5,0.9712086,0.3370457,9.724439,-14.12046,-5.58445,-5.453426
115.74,-49.94165,-5,0.8683092,0.1572587,-9.420605,-18.38155,-5.58445,-5.531781
115.76,23.79944,-5,0.3542681,-0.1198243,-27.58855,-18.43513,-5.247049,-5.434844
115.78,5.435669,-5,-0.2166512,-0.4081113,-30.19924,-9.143622,-5.314529,-5.478916
115.8,16.16431,-5,-0.5970222,-0.5726504,-12.27557,-3.575183,-5.314529,-5.502367
115.82,-63.73169,-5,-0.069793,-0.4830379,34.45728,-0.7356827,-5.71941,-5.646495
115.84,114.0499,-5,0.6698697,-0.1222079,33.05269,-9.044911,-4.707209,-5.008912
115.86,38.99854,-5,1.277817,0.2907514,27.86185,1.381783,-4.572248,-4.604477
115.88,-24.85596,-5,1.348942,0.6320797,5.525965,0.3845813,-4.639729,-4.519452
115.9,-46.83386,-5,1.474379,0.7989069,8.991614,-7.189185,-4.707209,-4.572072
115.92,-52.3302,-5,1.988268,0.9118488,24.93055,-16.17463,-4.707209,-4.580189
115.94,-207.2377,-5,2.087503,0.7599959,4.487797,-23.37275,-5.58445,-5.151711
115.96,-94.19128,-5,1.738835,0.3623642,-20.85572,-42.55375,-5.38201,-5.370165
115.98,-63.89844,-5,1.149847,-0.243875,-33.39008,-41.86306,-5.38201,-5.540557
116,34.53308,-5,0.2588906,-0.7957549,-52.67253,-35.23023,-4.977129,-5.438043
116.02,-138.9539,-5,-0.7645538,-1.372321,-53.34428,-17.84213,-5.989328,-6.054618
116.04,-32.33936,-5,-1.889369,-1.907599,-42.99314,-20.02204,-5.989328,-6.380045
116.06,177.2321,-5,-1.6534,-1.97657,30.04506,-11.04474,-4.977129,-5.767139
116.08,31.89819,-5,-1.317445,-1.667127,14.45726,14.82107,-5.314529,-5.566833
116.1,13.75183,-5,-1.136701,-1.155895,1.281688,16.67402,-5.314529,-5.432393
116.12,-47.61792,-5,-0.5727319,-0.6838691,29.83132,14.12964,-5.58445,-5.480651
116.14,113.8546,-5,0.2589129,-0.1213144,48.18246,3.839791,-4.639729,-4.864648
116.16,-39.33191,-5,0.6621085,0.2637383,29.61757,11.83378,-5.044609,-4.838352
116.18,-36.22302,-5,1.127781,0.628766,16.80841,0.0839417,-4.977129,-4.787658
116.2,-60.47363,-5,1.527924,0.7857813,19.96872,-8.758369,-5.044609,-4.825459
116.22,-64.65076,-5,1.819214,0.8056989,14.35039,-18.07565,-5.044609,-4.864951
116.24,-52.17944,-5,1.748738,0.6536652,-3.619076,-24.44422,-4.977129,-4.900669
116.26,14.85693,-5,1.194595,0.3483863,-36.01603,-25.44692,-4.639729,-4.81003
116.28,-152.1458,-5,0.02993707,-0.2554692,-57.8481,-15.81567,-5.65193,-5.513511
116.3,28.03467,-5,-0.9578054,-0.8358868,-50.94733,-22.80704,-5.247049,-5.646352
116.32,41.98608,-5,-1.104742,-1.182469,1.32749,-8.702178,-5.247049,-5.623096
116.34,24.29016,-5,-1.079547,-1.177151,5.724438,1.936825,-5.314529,-5.562209
116.36,-52.46985,-5,-0.4413087,-0.8882732,37.55651,4.926817,-5.65193,-5.613459
116.38,-56.86853,-5,0.3751622,-0.4924453,37.15956,-3.5833,-5.65193,-5.546009
116.4,-61.96021,-5,0.956106,-0.2050981,21.80078,-11.58801,-5.58445,-5.454602
116.42,-90.27612,-5,1.201532,-0.09585217,5.144285,-18.27427,-5.65193,-5.484089
116.44,-76.54553,-5,0.7059147,-0.2941856,-29.64962,-23.90864,-5.65193,-5.610745
116.46,10.4884,-5,-0.06383,-0.6663412,-42.06184,-23.5382,-5.314529,-5.566829
116.48,13.89124,-5,-0.7712306,-1.022193,-37.51222,-12.12373,-5.314529,-5.591753
116.5,23.86365,-5,-1.206251,-1.19185,-5.725948,-2.755234,-5.314529,-5.590441
116.52,20.71606,-5,-0.562753,-0.9590756,33.22063,2.317952,-5.247049,-5.406744
116.54,-84.72705,-5,0.1784856,-0.5833092,32.02979,2.711491,-5.65193,-5.470716
116.56,87.47583,-5,0.9000401,-0.1070246,36.33514,-9.731665,-4.639729,-4.844616
116.58,-3.851562,-5,1.351067,0.2537593,23.14429,-2.119698,-4.639729,-4.573284
116.6,-50.87659,-5,1.410336,0.5069488,2.045048,-6.582293,-4.707209,-4.554038
116.62,-210.8646,-5,1.294862,0.4121217,-8.214498,-14.26366,-5.65193,-5.191636
116.64,-125.4442,-5,1.180497,0.08858041,-6.550376,-35.11758,-5.65193,-5.526271
116.66,-88.77588,-5,1.090961,-0.3736911,-6.596177,-39.99656,-5.65193,-5.687908
116.68,-3.988281,-5,0.7661821,-0.7572612,-17.40534,-38.3237,-5.247049,-5.53333
116.7,34.95312,-5,-0.2581028,-1.169918,-59.05421,-25.13526,-4.977129,-5.397593
116.72,40.13696,-5,-1.492572,-1.548681,-63.35955,-8.315575,-4.977129,-5.426647
116.74,-154.0933,-5,-2.359146,-1.911118,-10.94732,5.828813,-6.259249,-6.224143
116.76,81.38452,-5,-1.222711,-1.630658,40.28934,-7.862437,-5.38201,-5.80764
116.78,-18.33691,-5,-0.496198,-1.281076,45.51072,4.386076,-5.58445,-5.628073
116.8,103.9314,-5,0.4654408,-0.5908666,41.17483,-0.4888692,-4.639729,-4.878211
116.82,8.323608,-5,0.6678056,-0.09334937,7.754973,7.94154,-4.639729,-4.591953
116.84,-17.94641,-5,0.5116341,0.210649,-9.405337,4.376667,-4.639729,-4.554428
116.86,-84.0061,-5,0.8782926,0.3898292,24.4878,-1.991016,-4.977129,-4.742018
116.88,-78.52136,-5,1.760962,0.6002464,38.70155,-15.86631,-4.977129,-4.757596
116.9,-86.19287,-5,2.0818,0.6115001,16.70154,-25.60824,-4.977129,-4.790499
116.92,-43.25708,-5,2.088769,0.4868656,-3.390069,-32.80919,-4.707209,-4.698469
116.94,-219.8972,-5,1.296862,-0.01897772,-45.63436,-30.99786,-5.71941,-5.40207
116.96,-51.07678,-5,0.163136,-0.7196208,-57.60383,-43.70226,-5.38201,-5.644578
116.98,-7.437622,-5,-0.8620392,-1.48426,-55.34428,-31.58269,-5.38201,-5.80629
117,39.31775,-5,-1.881049,-2.017526,-50.70306,-15.68634,-5.314529,-5.846521
117.02,57.62012,-5,-2.514522,-2.241105,0.7015356,1.733188,-5.314529,-5.81831
117.04,54.47925,-5,-1.835717,-1.896552,28.57941,12.89274,-5.247049,-5.569729
117.06,123.2313,-5,-0.703512,-1.115941,54.73209,16.43584,-4.572248,-4.877815
117.08,-59.59924,-5,0.8254463,-0.1518576,75.57178,20.42148,-4.977129,-4.665665
117.1,-157.4109,-5,2.018084,0.6451378,57.37331,0.4316463,-5.314529,-4.747341
117.12,-139.2655,-5,2.612712,0.939573,30.86948,-24.66006,-5.247049,-4.822616
117.14,-149.6888,-5,2.806325,0.8009732,1.754971,-40.15527,-5.314529,-4.989932
117.16,-77.20557,-5,2.09314,0.292666,-42.59619,-49.02565,-5.044609,-5.062699
117.18,-1.508911,-5,0.9911411,-0.3812953,-57.9855,-43.79763,-4.707209,-5.033461
117.2,-94.49341,-5,-0.3297505,-1.115699,-65.87864,-28.51113,-5.314529,-5.493075
117.22,-22.72156,-5,-1.623643,-1.78028,-62.38245,-23.43414,-5.38201,-5.803992
117.24,36.22815,-5,-1.59904,-2.019128,18.79314,-12.81123,-5.247049,-5.729052
117.26,16.22314,-5,-1.579346,-1.955562,17.63284,0.1192182,-5.314529,-5.639909
117.28,-52.57556,-5,-1.276794,-1.686101,20.56414,5.549924,-5.65193,-5.713911
117.3,109.8757,-5,-0.4166657,-1.128819,42.19773,-0.308444,-4.707209,-5.060207
117.32,29.52502,-5,0.1984066,-0.5636852,27.22063,10.18866,-4.639729,-4.683657
117.34,-29.87756,-5,0.5311456,-0.04661065,12.73207,7.860028,-4.707209,-4.573314
117.36,-39.81995,-5,0.7452629,0.2539614,16.96108,-0.3883753,-4.707209,-4.56768
117.38,-263.1636,-5,1.504988,0.379068,34.50307,-9.872325,-5.92185,-5.255
117.4,56.88208,-5,1.657266,0.3466475,6.732071,-38.71877,-4.572248,-4.800032
117.42,-193.9713,-5,1.429213,-0.04903722,-15.75649,-25.15452,-5.65193,-5.312537
117.44,-63.80652,-5,0.8060954,-0.441789,-41.23741,-39.35175,-5.314529,-5.420982
117.46,-39.9436,-5,-0.02848108,-1.023548,-42.9626,-32.78965,-5.314529,-5.553658
117.48,-179.2875,-5,-0.7017748,-1.571626,-22.87099,-24.14019,-6.259249,-6.197853
117.5,70.495,-5,-1.006862,-1.856101,-19.08473,-31.08992,-5.314529,-5.880991
117.52,14.42114,-5,-1.106002,-1.968992,0.5335966,-10.13396,-5.38201,-5.720433
117.54,0.6079102,-5,-0.9038996,-1.716166,3.022147,-2.600101,-5.314529,-5.528094
117.56,-15.10938,-5,-0.9490343,-1.466071,-3.848084,1.173919,-5.314529,-5.441741
