Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
28.38,-17.30621,5,0.5626346,0.4126062,0.1977187,-0.9309618,5.144871,5.154067,-2.569228,7740
28.4,6.864319,5,0.6087145,0.425112,2.701536,-4.324264,5.21235,5.15515,-2.502067,7740
28.42,31.28455,5,0.5549997,0.4048204,-2.641977,-3.890453,5.34731,5.227104,-2.489039,7732
28.44,7.814636,5,0.6138801,0.4242614,1.358024,-1.366629,5.27983,5.229962,-2.277945,7728
28.46,7.272156,5,0.6381829,0.4603761,2.777872,-2.15275,5.27983,5.232377,-2.267841,7724
28.48,18.41302,5,0.6711447,0.4884424,0.4877952,-2.811559,5.34731,5.272842,-2.214551,7736
28.5,1.958984,5,0.6594938,0.4931908,0.1977187,-2.108649,5.27983,5.244417,-2.462889,7732
28.52,6.652405,5,0.6312937,0.485855,-0.7335792,-3.209862,5.27983,5.22541,-2.641974,7736
28.54,9.41272,5,0.6197983,0.4667,-0.9167854,-3.422804,5.27983,5.215042,-2.721647,7728
28.56,-1.247131,5,0.624634,0.4475095,-0.1228922,-3.326348,5.21235,5.172149,-2.834755,7740
28.58,15.87848,5,0.6225402,0.4366249,-0.04655629,-4.306091,5.27983,5.194312,-2.768423,7756
28.6,13.44556,5,0.5848786,0.4185463,-1.084725,-3.096986,5.27983,5.200712,-2.811983,7724
28.62,-0.02496338,5,0.615573,0.4231507,0.3198562,-2.673751,5.21235,5.16986,-2.766677,7732
28.64,4.549866,5,0.6114866,0.4212121,0.1977187,-3.738524,5.21235,5.154728,-2.846642,7728
28.66,18.58209,5,0.5956122,0.4125532,-1.054191,-3.899132,5.27983,5.186071,-2.792267,7728
28.68,13.77667,5,0.6082327,0.4189306,-0.2908313,-2.63177,5.27983,5.203607,-2.663026,7732
28.7,11.47815,5,0.6132504,0.4384551,0.2740546,-2.296916,5.27983,5.212389,-2.595447,7744
28.72,11.38068,5,0.5923431,0.448274,-0.5351062,-2.234742,5.27983,5.212053,-2.637698,7732
28.74,11.7818,5,0.5967633,0.4572511,-0.4129688,-2.215426,5.27983,5.212147,-2.590287,7736
28.76,11.79132,5,0.6128312,0.4686163,0.1366499,-2.213826,5.27983,5.214178,-2.524337,7744
28.78,11.69177,5,0.6219115,0.478774,0.06031401,-2.240381,5.27983,5.215547,-2.500561,7728
28.8,12.14746,5,0.6100616,0.4818548,-0.06182348,-2.225871,5.27983,5.213747,-2.531363,7728
28.82,12.3573,5,0.6208832,0.4879011,0.04504682,-2.204948,5.27983,5.214392,-2.484411,7736
28.84,12.37,5,0.6272133,0.4943227,0.2129859,-2.189699,5.27983,5.215217,-2.464642,7736
28.86,12.69348,5,0.6196448,0.4968678,0.09084838,-2.151121,5.27983,5.214093,-2.481902,7736
28.88,12.78009,5,0.6300746,0.5026116,0.01451245,-2.126665,5.27983,5.214948,-2.442426,7736
28.9,12.76385,5,0.6351703,0.5083853,0.09084838,-2.117592,5.27983,5.21559,-2.432059,7744
28.92,12.8042,5,0.6385776,0.5133754,0.01451245,-2.123472,5.27983,5.215731,-2.431117,7748
28.94,13.06555,5,0.6350294,0.5157899,0.02977964,-2.109971,5.27983,5.214787,-2.445859,7752
28.96,13.14978,5,0.6429537,0.5202522,0.02977964,-2.100205,5.27983,5.215208,-2.424299,7744
28.98,24.823,5,0.6432624,0.5315689,0.06031401,-2.059883,5.34731,5.255633,-2.292502,7740
29,7.635986,5,0.6578926,0.544095,0.04504682,-0.9290739,5.27983,5.234777,-2.324934,7736
29.02,10.95612,5,0.6575403,0.5551845,0.4572606,-1.914437,5.27983,5.223715,-2.377219,7740
29.04,12.73767,5,0.6609614,0.5523711,-0.3671672,-2.238819,5.27983,5.217443,-2.431109,7744
29.06,13.05389,5,0.6816226,0.5533763,0.3503905,-2.342424,5.27983,5.217137,-2.408094,7740
29.08,13.22589,5,0.675478,0.5510513,0.06031401,-2.358158,5.27983,5.215473,-2.464304,7740
29.1,13.65619,5,0.6649984,0.5466923,-0.1992282,-2.315528,5.27983,5.213046,-2.507848,7744
29.12,2.537903,5,0.6587148,0.5354756,-0.07709067,-2.247272,5.21235,5.170821,-2.654736,7744
29.14,19.77191,5,0.6588455,0.5296785,0.1213828,-3.298331,5.27983,5.192904,-2.577534,7760
29.16,28.32861,5,0.6512284,0.5302342,-0.07709067,-2.201261,5.34731,5.243448,-2.415971,7724
29.18,-1.63501,5,0.6494268,0.5358174,0.07558119,-0.6581944,5.21235,5.186249,-2.546467,7732
29.2,18.14417,5,0.653044,0.548332,0.5488637,-2.647999,5.27983,5.200746,-2.47263,7748
29.22,27.79553,5,0.6642081,0.5548052,-0.06182348,-1.974773,5.34731,5.248307,-2.317596,7740
29.24,-1.505737,5,0.6568738,0.5574831,0.5641309,-0.5818287,5.21235,5.18805,-2.497314,7740
29.26,18.8371,5,0.6516006,0.5641401,-0.0007547362,-2.573823,5.27983,5.200092,-2.448829,7752
29.28,17.1098,5,0.6642728,0.5598976,-0.3519,-1.875537,5.27983,5.206828,-2.412255,7752
29.3,4.583557,5,0.6648733,0.5580983,0.4877952,-1.615978,5.21235,5.170222,-2.50481,7740
29.32,21.61932,5,0.6516665,0.556152,-0.107625,-2.637142,5.27983,5.19237,-2.456276,7744
29.34,30.04474,5,0.6557186,0.5628439,-0.1686933,-1.578953,5.34731,5.244353,-2.250534,7740
29.36,0.0581665,5,0.653823,0.5716948,0.2129859,-0.07386455,5.21235,5.187354,-2.384247,7732
29.38,19.91315,5,0.6573869,0.5857797,0.3656577,-2.090423,5.27983,5.201664,-2.310149,7748
29.4,18.01581,5,0.6713817,0.5858397,-0.03128911,-1.461702,5.27983,5.208798,-2.283859,7748
29.42,5.449341,5,0.6752584,0.5865321,0.3198562,-1.276124,5.21235,5.172203,-2.381586,7740
29.44,22.43915,5,0.6654254,0.5859635,-0.2602969,-2.361637,5.27983,5.194346,-2.339682,7748
29.46,30.84583,5,0.6702294,0.5926989,-0.2144953,-1.353333,5.34731,5.24603,-2.148219,7760
29.48,23.85016,5,0.6739495,0.618179,0.2587874,0.1480176,5.34731,5.270614,-2.008744,7744
29.5,8.352539,5,0.7274292,0.6569414,3.22062,0.2284024,5.27983,5.246438,-1.974418,7744
29.52,11.52081,5,0.7723868,0.6834181,1.251154,-1.432345,5.27983,5.235958,-2.05107,7744
29.54,12.92017,5,0.7898515,0.6836721,0.3198562,-2.267446,5.27983,5.227895,-2.229412,7744
29.56,-8.882507,5,0.769174,0.6509286,-0.3213652,-2.659963,5.144871,5.137317,-2.709387,7752
29.58,25.62543,5,0.7761457,0.626447,0.01451245,-5.094601,5.27983,5.178189,-2.651785,7768
29.6,7.185791,5,0.7846721,0.596243,-0.06182348,-3.277176,5.21235,5.158043,-2.796253,7744
29.62,21.54913,5,0.7441684,0.5846168,-0.9931214,-3.781409,5.27983,5.185451,-2.817098,7732
29.64,16.20612,5,0.7892652,0.5929567,0.6862684,-2.819525,5.27983,5.204271,-2.692755,7732
29.66,13.68549,5,0.7849871,0.605491,0.7931387,-2.71207,5.27983,5.210282,-2.763328,7760
29.68,13.26263,5,0.7748994,0.6097429,-0.4587703,-2.862087,5.27983,5.208885,-2.866787,7740
29.7,13.33972,5,0.7810168,0.6115794,-0.1534266,-3.024617,5.27983,5.207456,-2.909099,7696
29.72,25.36249,5,0.769663,0.6152347,0.4114593,-3.060568,5.34731,5.244867,-2.847328,7752
29.74,9.207092,5,0.7496696,0.61244,-0.1228922,-1.828386,5.27983,5.218494,-2.965534,7736
29.76,13.23132,5,0.7402772,0.6138942,-0.1534266,-2.612034,5.27983,5.205816,-2.981325,7732
29.78,14.44318,5,0.7703558,0.6160102,0.5946653,-2.822244,5.27983,5.204161,-2.918428,7756
29.8,15.54974,5,0.7385817,0.6067995,0.07558119,-2.730015,5.27983,5.199056,-3.007677,7732
29.82,16.62323,5,0.7218776,0.5991788,-0.4435031,-2.499279,5.27983,5.196036,-2.991328,7736
29.84,16.47192,5,0.7466884,0.6060464,0.1061156,-2.320696,5.27983,5.199843,-2.861537,7748
29.86,16.16443,5,0.7495162,0.6139281,0.2129859,-2.225994,5.27983,5.201948,-2.837469,7752
29.88,16.42157,5,0.7398983,0.6177422,-0.01602192,-2.160115,5.27983,5.201178,-2.848237,7748
29.9,16.71045,5,0.7428799,0.6226644,-0.03128911,-2.098682,5.27983,5.201345,-2.812697,7764
29.92,16.63861,5,0.7556195,0.630877,0.04504682,-2.070181,5.27983,5.203127,-2.762136,7760
29.94,16.7182,5,0.7544843,0.6364398,0.1366499,-2.053104,5.27983,5.20322,-2.764035,7740
29.96,5.209229,5,0.7614943,0.6346353,0.06031401,-2.081174,5.21235,5.163146,-2.88036,7760
29.98,22.55597,5,0.7540466,0.6310062,0.04504682,-3.209049,5.27983,5.184203,-2.838232,7760
30,31.20068,5,0.7516302,0.6334572,0.01451245,-2.168522,5.34731,5.234732,-2.663543,7760
30.02,13.01752,5,0.7431164,0.6456113,0.04504682,-0.6057346,5.27983,5.217141,-2.674163,7780
30.04,16.13464,5,0.7386826,0.6610233,0.1366499,-1.391479,5.27983,5.208173,-2.665016,7768
30.06,17.3678,5,0.7631205,0.6698048,1.11375,-1.674176,5.27983,5.206256,-2.618113,7752
30.08,18.47925,5,0.7421514,0.667022,-0.3366328,-1.663056,5.27983,5.202018,-2.673757,7752
30.1,18.80145,5,0.7576047,0.6712194,-0.04655629,-1.593865,5.27983,5.202959,-2.596509,7756
30.12,29.98871,5,0.7761702,0.6885367,0.3198562,-1.551814,5.34731,5.246491,-2.405098,7744
30.14,13.20068,5,0.7624425,0.6965867,0.09084838,-0.3726994,5.27983,5.222766,-2.513665,7740
30.16,16.83881,5,0.7646689,0.7068548,-0.2602969,-1.29394,5.27983,5.211587,-2.521059,7756
30.18,18.92981,5,0.7588106,0.7023546,-0.2755641,-1.511685,5.27983,5.204802,-2.563754,7744
30.2,8.295288,5,0.7608908,0.6913311,0.04504682,-1.474832,5.21235,5.162182,-2.672673,7708
30.22,25.7337,5,0.7569447,0.6846033,-0.183961,-2.483481,5.27983,5.183911,-2.590836,7744
30.24,34.08215,5,0.7606876,0.6885933,-0.06182348,-1.375907,5.34731,5.236185,-2.384963,7740
30.26,15.44415,5,0.7619667,0.7050805,0.3198562,0.1679624,5.27983,5.220538,-2.37597,7728
30.28,18.08478,5,0.7680749,0.7253439,0.6404669,-0.7122114,5.27983,5.213077,-2.36735,7748
30.3,30.78485,5,0.7892097,0.7422557,0.304589,-1.069466,5.34731,5.250961,-2.229518,7736
30.32,3.313721,5,0.771107,0.7365764,0.02977964,-0.0112485,5.21235,5.183237,-2.503292,7744
30.34,23.19421,5,0.8165143,0.7486421,1.495429,-2.211771,5.27983,5.198866,-2.355551,7752
30.36,21.83594,5,0.7905135,0.7331699,-1.390068,-1.568594,5.27983,5.200564,-2.491593,7724
30.38,8.952576,5,0.8196408,0.7314848,0.3198562,-1.406182,5.21235,5.165711,-2.530397,7748
30.4,25.50122,5,0.8091046,0.7281428,0.4419934,-2.538399,5.27983,5.188107,-2.536829,7752
30.42,34.28363,5,0.7891305,0.7248858,-0.4282355,-1.522993,5.34731,5.236088,-2.440371,7752
30.44,16.08942,5,0.7881631,0.7351859,-0.3824344,0.01087061,5.27983,5.218499,-2.440372,7740
30.46,17.95276,5,0.8288963,0.7611922,1.831307,-0.9492135,5.27983,5.215123,-2.358048,7732
30.48,19.49841,5,0.8101052,0.760558,-1.695411,-1.328822,5.27983,5.207702,-2.506838,7716
30.5,8.672119,5,0.823004,0.7519721,-0.1992282,-1.491266,5.21235,5.164786,-2.638635,7752
30.52,26.4892,5,0.8027267,0.7389798,-0.1534266,-2.596459,5.27983,5.183136,-2.645835,7748
30.54,24.30615,5,0.7761305,0.7215917,-0.8557167,-1.437363,5.27983,5.189516,-2.651884,7732
30.56,11.58472,5,0.7779538,0.7182116,-0.3671672,-0.9238181,5.21235,5.155021,-2.668443,7748
30.58,27.99207,5,0.7803864,0.7232065,-0.0007547362,-1.849469,5.27983,5.181176,-2.541543,7736
30.6,24.60675,5,0.779769,0.7259198,-0.2450293,-0.8005939,5.27983,5.193354,-2.480898,7732
30.62,11.48407,5,0.784174,0.7333524,-0.03128911,-0.4889955,5.21235,5.159567,-2.53301,7736
30.64,27.95337,5,0.7896089,0.7427896,0.09084838,-1.598153,5.27983,5.184865,-2.43398,7744
30.66,24.91327,5,0.7828605,0.7440249,0.1519171,-0.6432859,5.27983,5.195024,-2.412488,7724
30.68,35.32056,5,0.7806913,0.7635607,0.1824515,-0.2861459,5.34731,5.240744,-2.207204,7744
30.7,18.1781,5,0.7775089,0.7801567,0.1671843,0.9879358,5.27983,5.220133,-2.233504,7748
30.72,21.38251,5,0.792318,0.8006144,0.2435202,0.05236523,5.27983,5.211875,-2.189095,7744
30.74,23.18854,5,0.793271,0.8039845,0.1061156,-0.2407373,5.27983,5.206513,-2.219464,7740
30.76,24.20953,5,0.7919232,0.8036835,0.07558119,-0.2449028,5.27983,5.203915,-2.209403,7736
30.78,24.59027,5,0.797267,0.8062863,0.06031401,-0.1607808,5.27983,5.204038,-2.167489,7732
30.8,36.22461,5,0.8016996,0.8190356,0.07558119,-0.05489912,5.34731,5.245555,-1.998317,7740
30.82,19.2688,5,0.8043816,0.8301983,0.09084838,1.156306,5.27983,5.223909,-2.039535,7736
30.84,22.71332,5,0.8058689,0.8425255,0.1824515,0.2419492,5.27983,5.213422,-2.052064,7744
30.86,24.83496,5,0.797074,0.8384693,0.1366499,0.0193121,5.27983,5.206325,-2.103675,7736
30.88,25.84296,5,0.7988313,0.835591,0.07558119,0.08258114,5.27983,5.204162,-2.072006,7736
30.9,26.30859,5,0.7955991,0.8351128,0.09084838,0.2387269,5.27983,5.203715,-2.044033,7744
30.92,26.44867,5,0.7986547,0.8387681,0.04504682,0.3802515,5.27983,5.204655,-1.998592,7740
30.94,26.75885,5,0.7909077,0.8415678,-0.01602192,0.5160511,5.27983,5.204359,-1.985989,7728
30.96,26.95538,5,0.7950756,0.8472739,-0.04655629,0.6251504,5.27983,5.205226,-1.936148,7748
30.98,26.90619,5,0.8047048,0.8557857,-0.01602192,0.686596,5.27983,5.206987,-1.885986,7732
31,15.53912,5,0.8007787,0.8534281,-0.06182348,0.7123356,5.21235,5.166224,-2.020825,7736
31.02,32.89905,5,0.7989206,0.852075,-0.01602192,-0.3839711,5.27983,5.188079,-1.943023,7748
31.04,41.10388,5,0.8134669,0.8611926,-0.01602192,0.6216945,5.34731,5.2412,-1.723162,7740
31.06,22.58636,5,0.8089905,0.8777086,0.02977964,2.103387,5.27983,5.224428,-1.749563,7732
31.08,14.05994,5,0.8055071,0.88666,0.3503905,1.201722,5.21235,5.174431,-1.903766,7748
31.1,31.51544,5,0.8624674,0.898043,2.426727,-0.4179099,5.27983,5.198147,-1.753464,7740
31.12,40.39001,5,0.8424832,0.897729,-0.0007547362,0.3676907,5.34731,5.244892,-1.72659,7728
31.14,21.91876,5,0.8584029,0.9111263,0.4114593,1.701259,5.27983,5.227727,-1.736787,7740
31.16,34.81647,5,0.9143876,0.9477183,2.30459,0.5531421,5.34731,5.265741,-1.551,7732
31.18,5.870544,5,0.961521,0.960619,1.205353,0.8865664,5.21235,5.202401,-1.845969,7732
31.2,26.73035,5,0.9396614,0.9529874,0.7015356,-1.717103,5.27983,5.205839,-2.076199,7752
31.22,36.88959,5,0.9543455,0.9387629,0.01451245,-1.357035,5.34731,5.247504,-2.054071,7768
31.24,6.775879,5,0.9745009,0.9306837,0.7778715,-0.2181903,5.21235,5.187487,-2.297886,7756
31.26,26.6106,5,0.9567462,0.9213431,0.5793981,-2.423434,5.27983,5.19601,-2.437648,7752
31.28,23.40204,5,1.014539,0.9147005,0.5946653,-2.075649,5.27983,5.205595,-2.432901,7748
31.3,34.05438,5,0.9712271,0.9073241,0.5183294,-2.003569,5.34731,5.242629,-2.543044,7740
31.32,16.94177,5,0.9703563,0.9024706,-0.1992282,-0.9067109,5.27983,5.2178,-2.683995,7748
31.34,19.73169,5,0.9869201,0.9061395,0.5946653,-1.967727,5.27983,5.207458,-2.749159,7740
31.36,8.925171,5,1.008238,0.8932339,0.4114593,-2.485001,5.21235,5.162317,-2.986263,7744
31.38,26.5896,5,0.9895397,0.8720787,-0.04655629,-3.830991,5.27983,5.178169,-3.097675,7736
31.4,23.94244,5,0.9751984,0.8485258,-0.7183124,-2.89124,5.27983,5.183831,-3.171534,7748
31.42,11.23285,5,0.9612843,0.8325057,0.4114593,-2.519554,5.21235,5.145571,-3.325878,7736
31.44,28.10046,5,0.9444241,0.8215632,-0.2602969,-3.475214,5.27983,5.167214,-3.301572,7732
31.46,36.2713,5,0.9479811,0.8228509,-0.2908313,-2.390908,5.34731,5.21927,-3.114485,7740
31.48,17.68756,5,0.9424962,0.8350599,0.5793981,-0.8583714,5.27983,5.202496,-3.139676,7748
31.5,20.71313,5,0.9335788,0.8482479,0.06031401,-1.690263,5.27983,5.192783,-3.168163,7744
31.52,21.71387,5,0.9665194,0.85704,1.70917,-2.042328,5.27983,5.191402,-3.121262,7736
31.54,11.39154,5,0.9336021,0.8415886,0.304589,-2.086129,5.21235,5.144708,-3.371343,7724
31.56,29.10278,5,0.9375793,0.8334445,-0.1686933,-3.143387,5.27983,5.1658,-3.262667,7756
31.58,25.29248,5,0.9663258,0.8349302,0.5793981,-2.150745,5.27983,5.180507,-3.145797,7728
31.6,11.97925,5,0.9552704,0.8355851,0.5946653,-1.868851,5.21235,5.1451,-3.290808,7740
31.62,28.64716,5,0.9503652,0.8369857,-0.1992282,-2.983369,5.27983,5.168186,-3.240555,7760
31.64,24.78467,5,0.9779306,0.8424397,0.1977187,-2.129652,5.27983,5.182145,-3.155267,7720
31.66,23.23688,5,0.9659157,0.8512442,0.4419934,-1.916113,5.27983,5.1862,-3.183986,7732
31.68,23.3053,5,0.9510759,0.8546599,-0.3213652,-1.880098,5.27983,5.185031,-3.223629,7736
31.7,23.05298,5,0.9757607,0.8645961,0.2282531,-1.93154,5.27983,5.187546,-3.154458,7720
31.72,22.92029,5,0.9776008,0.8705591,0.2435202,-1.996227,5.27983,5.187789,-3.178315,7740
31.74,23.25488,5,0.9695981,0.8712518,-0.0007547362,-2.024335,5.27983,5.185921,-3.217417,7740
31.76,23.90399,5,0.9576026,0.8685639,-0.06182348,-1.967365,5.27983,5.183432,-3.240293,7748
31.78,35.86023,5,0.9582429,0.8767583,0.01451245,-1.839792,5.34731,5.223708,-3.07135,7756
31.8,19.09253,5,0.9562677,0.8843465,0.06031401,-0.5661728,5.27983,5.201554,-3.107896,7748
31.82,22.90717,5,0.9434603,0.8915821,0.02977964,-1.371834,5.27983,5.189672,-3.129881,7736
31.84,24.5733,5,0.9587309,0.8929603,0.4267263,-1.566618,5.27983,5.186129,-3.089334,7768
31.86,25.43756,5,0.9506277,0.8906942,-0.03128911,-1.497612,5.27983,5.18387,-3.09072,7756
31.88,25.99091,5,0.9454275,0.8900511,-0.2297625,-1.345414,5.27983,5.183084,-3.060663,7740
31.9,26.04523,5,0.9542912,0.8952527,0.09084838,-1.217222,5.27983,5.1848,-2.993845,7756
31.92,26.3277,5,0.9443832,0.898126,0.09084838,-1.091625,5.27983,5.184462,-2.988566,7776
31.94,26.89508,5,0.9340191,0.8997084,-0.06182348,-0.9427839,5.27983,5.183471,-2.966854,7756
31.96,15.65198,5,0.9376338,0.8970606,-0.09235785,-0.8221421,5.21235,5.143793,-3.036511,7760
31.98,32.86487,5,0.9376096,0.8975905,-0.0007547362,-1.849087,5.27983,5.167023,-2.928142,7760
32,29.93945,5,0.9309227,0.8950887,-0.03128911,-0.7652014,5.27983,5.177626,-2.872538,7752
32.02,74.69623,-5,0.9301982,0.9067074,-0.1534266,-0.341424,5.27983,5.183916,-2.776241,7764
32.04,77.48871,-5,0.9463747,0.9741806,0.1519171,4.453665,5.27983,5.189713,-2.551113,7740
32.06,94.32501,-5,0.9417295,1.109487,0.1671843,7.999914,5.34731,5.230327,-2.132156,7760
32.08,66.93616,-5,1.209594,1.333078,16.4878,11.14801,5.21235,5.195435,-1.463174,7756
32.1,83.25256,-5,1.593916,1.627682,20.5794,9.2499,5.27983,5.248379,-0.7656084,7736
32.12,76.60669,-5,1.960564,1.912215,16.59467,8.458771,5.27983,5.282563,-0.727891,7732
32.14,120.6104,-5,2.20662,2.184075,14.13665,6.579677,5.54975,5.448532,-0.7448694,7720
32.16,123.9991,-5,2.393684,2.436693,7.816042,9.238003,5.684711,5.585935,-0.9669944,7716
32.18,93.12677,-5,2.71205,2.722567,18.96108,10.26926,5.61723,5.607906,-1.235709,7684
32.2,-83.34845,-5,3.03546,2.871043,13.98398,6.399386,4.60503,5.001037,-3.948551,7700
32.22,230.4331,-5,3.262215,3.009881,10.59467,-14.19034,5.95463,5.51612,-3.502876,7744
32.24,-10.26611,-5,2.730079,2.772625,-20.53511,5.308518,4.87495,4.995232,-7.590251,7668
32.26,83.63089,-5,2.241226,2.605128,2.854208,-4.398425,4.94243,4.748305,-8.825965,7744
32.28,-60.8485,-5,2.49701,2.410298,9.495431,-2.505527,3.93023,4.083231,-9.90789,7748
32.3,269.413,-5,2.206204,2.306835,-35.52748,-14.29082,5.27983,4.574685,-8.486509,7812
32.32,257.794,-5,2.330182,2.414887,-2.397702,11.02004,5.61723,5.045734,-5.746798,7720
32.34,209.1132,-5,1.99858,2.750746,-5.099993,27.72924,5.61723,5.233151,-4.43044,7684
32.36,173.5045,-5,3.033479,3.469014,63.73973,30.43409,5.61723,5.44592,-0.6293343,7700
32.38,157.5267,-5,3.81652,4.170058,41.00689,26.08511,5.684711,5.615684,0.3374383,7692
32.4,108.3381,-5,4.642612,4.756555,41.0985,18.81421,5.54975,5.624492,-0.1640499,7684
32.42,-49.55215,-5,4.942294,4.958604,11.98398,7.717271,4.60503,4.996269,-4.530642,7700
32.44,43.19426,-5,4.833626,4.786788,-8.321369,-15.14982,4.60503,4.619657,-8.626807,7752
32.46,-14.90054,-5,4.382304,4.230671,-29.77176,-19.59472,3.93023,3.956753,-13.37609,7764
32.48,145.8708,-5,3.430886,3.565565,-51.20688,-25.03397,4.267631,3.766389,-15.82015,7820
32.5,234.5972,-5,2.783781,3.074405,-33.63435,-10.04799,4.60503,3.878097,-14.8952,7764
32.52,38.76019,-5,2.430458,2.842431,-11.16106,9.644216,3.525351,3.324544,-14.59347,7752
32.54,176.8279,-5,2.913597,3.040364,35.95346,1.482113,3.93023,3.441645,-10.92506,7836
32.56,174.0925,-5,3.274851,3.285424,11.63284,8.919667,3.99771,3.589756,-9.083056,7804
32.58,201.1676,-5,3.194508,3.559968,-4.138161,13.96923,4.20015,3.759257,-8.192188,7796
32.6,11.49829,-5,3.856954,3.913757,26.45727,17.51239,3.25543,3.340651,-7.844279,7776
32.62,61.2124,-5,4.205507,4.14797,25.44963,-0.4286798,3.18795,3.111489,-8.794267,7844
32.64,148.1414,-5,4.577737,4.235273,11.81604,-8.337847,3.525351,3.21348,-9.123054,7860
32.66,217.6116,-5,4.078462,4.158019,-39.29848,-2.923392,3.93023,3.410429,-10.42311,7820
32.68,31.86255,-5,3.518159,3.974241,-11.81755,9.212953,2.918031,2.826673,-12.8646,7808
32.7,106.2679,-5,3.850548,4.005836,29.58704,-2.585179,2.918031,2.633235,-11.69426,7864
32.72,191.7028,-5,4.000135,4.016377,0.6099325,-3.180587,3.25543,2.77138,-10.8983,7884
32.74,252.2533,-5,3.719704,4.061338,-20.47404,6.192441,3.660311,3.047286,-10.15655,7844
32.76,26.74786,-5,4.048091,4.244361,11.89238,17.02387,2.58063,2.578352,-10.15035,7812
32.78,91.7984,-5,4.398574,4.456579,26.67101,0.290173,2.58063,2.393645,-10.18406,7872
32.8,155.8854,-5,4.98314,4.610354,24.71681,-6.016221,2.850551,2.514208,-9.700506,7892
32.82,224.0258,-5,4.489701,4.58029,-27.60382,-1.870138,3.25543,2.715224,-11.09251,7868
32.84,44.95514,-5,4.13132,4.469477,-3.359534,8.633276,2.31071,2.193019,-13.13485,7848
32.86,155.5002,-5,4.545178,4.578614,18.65574,-3.754366,2.58063,2.187338,-11.66189,7908
32.88,214.118,-5,4.739808,4.66267,4.167186,-1.259472,2.918031,2.402499,-10.97386,7876
32.9,69.59918,-5,4.394981,4.619012,-19.55801,7.223417,2.175751,1.999972,-13.03656,7864
32.92,192.0106,-5,4.628937,4.731273,17.22062,-2.355213,2.58063,2.09591,-11.80432,7896
32.94,8.123291,-5,4.726155,4.679632,-2.718313,3.016675,1.568431,1.534514,-13.67168,7888
32.96,219.4717,-5,4.533564,4.633458,-8.855719,-11.02546,2.31071,1.698646,-13.52244,7952
32.98,12.95093,-5,4.543274,4.454881,-1.390068,0.6413025,1.23103,1.133803,-15.14674,7904
33,215.2965,-5,4.176026,4.345206,-32.77939,-10.96716,1.90583,1.254846,-14.85094,7952
33.02,63.51318,-5,4.995301,4.427637,21.89238,-1.191008,1.23103,1.033826,-13.38037,7916
33.04,174.7529,-5,4.671502,4.466676,-18.56565,-8.786806,1.63591,1.1223,-14.19507,7968
33.06,49.22131,-5,4.697222,4.406031,11.6481,-2.877046,0.9611101,0.7533343,-15.38208,7928
33.08,-34.57288,-5,4.59338,4.245168,-10.58091,-11.56228,0.15135,0.08843699,-17.64976,7992
33.1,118.121,-5,4.888698,4.105186,5.693904,-26.561,0.5562305,0.07595749,-17.23387,8016
33.12,10.25549,-5,4.515932,3.74557,-20.94733,-20.02592,-0.1185694,-0.37634,-19.79871,8008
33.14,-13.91284,-5,3.57458,3.211434,-50.62672,-23.61878,-0.7258892,-1.033904,-22.93698,8036
33.16,130.0833,-5,2.569974,2.581538,-11.78702,-24.89342,-0.5234499,-1.266713,-23.43024,8080
33.18,293.0189,-5,2.638888,2.422263,-3.619076,-11.06541,0.2863102,-0.7600929,-18.05298,8056
33.2,102.9728,-5,2.05974,2.405176,-32.80993,16.23156,-0.5234499,-1.009293,-16.82229,8000
33.22,221.9445,-5,1.903026,2.673373,22.77788,15.8587,-0.1185694,-0.834865,-13.05004,8072
33.24,11.89551,-5,3.086784,3.16708,54.33514,23.35399,-1.13077,-1.176709,-9.5105,8052
33.26,125.4845,-5,3.447339,3.58348,16.07559,6.093997,-0.7933693,-1.11064,-8.537512,8092
33.28,183.5487,-5,4.029088,3.908389,30.79315,4.407946,-0.3884897,-0.802791,-7.042665,8084
33.3,17.3949,-5,4.196663,4.091049,-4.336633,8.328893,-1.13077,-1.126868,-8.652754,8056
